Row_ID,Date,Product_ID,Product_Name,Category,Store_ID,Store_Location,Units_Sold,Price,Discount_Percentage,Revenue,Promotion_Flag,Stock_Availability,Day_of_Week,Month,Quarter,Holiday_Flag,Holiday_Name,Is_Weekend,Season,Weather,Local_Event_Flag,Competitor_Price,Economic_Indicator,Sales_Channel,Customer_Segment,Marketing_Spend
407,10-02-2025,P003,Office Chair,Furniture,S04,Delhi,0,694.44,0,0,1,0,Monday,February,Q1,0,,0,Winter,Sunny,0,732.07,102.86,Online,Retail,2993.3
408,11-02-2025,P003,Office Chair,Furniture,S01,Chennai,38,3343.2,5,120689.52,1,1,Tuesday,February,Q1,0,,0,Winter,Rainy,0,3502.06,101.65,Online,Retail,5504.05
409,12-02-2025,P003,Office Chair,Furniture,S01,Chennai,59,368.74,0,21755.66,0,1,Wednesday,February,Q1,0,,0,Winter,Stormy,1,400.81,103.23,Online,Wholesale,269.64
410,13-02-2025,P008,Coffee Maker,Appliances,S04,Delhi,4,2712.61,15,9222.87,1,0,Thursday,February,Q1,0,,0,Winter,Cloudy,0,2702.66,98.41,Online,Corporate,3424.75
411,14-02-2025,P007,Yoga Mat,Sports,S03,Mumbai,6,947.44,0,5684.64,0,0,Friday,February,Q1,0,,0,Winter,Rainy,0,907.03,103.03,Wholesale,Corporate,473.48
412,15-02-2025,P008,Coffee Maker,Appliances,S03,Mumbai,71,243.84,5,16447.01,1,1,Saturday,February,Q1,0,,1,Winter,Clear,0,258.31,103.22,Online,Corporate,8880.54
413,16-02-2025,P007,Yoga Mat,Sports,S04,Delhi,71,1399.5,15,84459.82,1,1,Sunday,February,Q1,0,,1,Winter,Stormy,0,1333.16,101.33,Online,Wholesale,7763.11
414,17-02-2025,P005,LED Desk Lamp,Home,S03,Mumbai,57,3312.59,10,169935.87,1,1,Monday,February,Q1,0,,0,Winter,Stormy,0,3546.78,97.74,In-Store,Retail,6550.48
415,18-02-2025,P008,Coffee Maker,Appliances,S03,Mumbai,40,3562.27,5,135366.26,1,1,Tuesday,February,Q1,0,,0,Winter,Cloudy,0,3314.44,109.55,Online,Retail,9737.16
416,19-02-2025,P005,LED Desk Lamp,Home,S03,Mumbai,59,800.19,5,44850.65,1,1,Wednesday,February,Q1,0,,0,Winter,Rainy,0,744.29,102.4,In-Store,Corporate,3459.98
417,20-02-2025,P008,Coffee Maker,Appliances,S03,Mumbai,83,2425.69,20,161065.82,1,1,Thursday,February,Q1,0,,0,Winter,Cloudy,0,2592.36,109.27,Online,Corporate,7868.7
418,21-02-2025,P002,Bluetooth Speaker,Electronics,S04,Delhi,85,1071.7,20,72875.6,1,1,Friday,February,Q1,0,,0,Winter,Stormy,0,990.67,106.52,Online,Corporate,7826.64
419,22-02-2025,P008,Coffee Maker,Appliances,S02,Bengaluru,44,3740.57,0,164585.08,0,1,Saturday,February,Q1,0,,1,Winter,Sunny,1,3864.76,98.13,In-Store,Wholesale,480.61
420,23-02-2025,P006,Running Shoes,Apparel,S02,Bengaluru,28,3219.99,0,90159.72,0,1,Sunday,February,Q1,0,,1,Winter,Stormy,0,3025.97,108.31,Wholesale,Retail,486.64
421,24-02-2025,P004,Notebook Pack,Stationery,S04,Delhi,16,1757.66,0,28122.56,0,0,Monday,February,Q1,0,,0,Winter,Sunny,0,1859.3,95.13,Online,Wholesale,391.74
422,25-02-2025,P008,Coffee Maker,Appliances,S02,Bengaluru,44,1982.71,0,87239.24,0,1,Tuesday,February,Q1,0,,0,Winter,Stormy,0,2056.44,100.08,Wholesale,Retail,29.89
423,26-02-2025,P003,Office Chair,Furniture,S01,Chennai,0,803.97,0,0,0,0,Wednesday,February,Q1,0,,0,Winter,Cloudy,0,841.47,95.32,In-Store,Corporate,362.2
424,27-02-2025,P005,LED Desk Lamp,Home,S01,Chennai,8,2529.45,5,19223.82,1,0,Thursday,February,Q1,0,,0,Winter,Cloudy,1,2629.13,97.85,Online,Wholesale,3802.81
425,28-02-2025,P008,Coffee Maker,Appliances,S03,Mumbai,5,4364.78,10,19641.51,1,0,Friday,February,Q1,0,,0,Winter,Rainy,0,4391.96,101.74,In-Store,Wholesale,3987.57
426,01-03-2025,P001,Wireless Mouse,Electronics,S04,Delhi,11,3721.56,0,40937.16,0,0,Saturday,March,Q1,0,,1,Spring,Rainy,0,3886.06,104.87,Wholesale,Corporate,94.93
427,02-03-2025,P008,Coffee Maker,Appliances,S02,Bengaluru,36,3142.59,0,113133.24,1,1,Sunday,March,Q1,0,,1,Spring,Sunny,0,3157.17,96,Online,Retail,8798.18
428,03-03-2025,P004,Notebook Pack,Stationery,S01,Chennai,5,2529.78,0,12648.9,0,0,Monday,March,Q1,0,,0,Spring,Stormy,0,2542.84,105.52,In-Store,Retail,183.18
429,04-03-2025,P002,Bluetooth Speaker,Electronics,S01,Chennai,27,4665.01,0,125955.27,1,1,Tuesday,March,Q1,0,,0,Spring,Stormy,0,4535.25,106.15,In-Store,Corporate,8045.37
430,05-03-2025,P001,Wireless Mouse,Electronics,S03,Mumbai,46,2739.3,15,107106.63,1,1,Wednesday,March,Q1,0,,0,Spring,Cloudy,0,2982.88,109.41,Online,Retail,7389.13
431,06-03-2025,P007,Yoga Mat,Sports,S02,Bengaluru,67,1126.97,15,64180.94,1,1,Thursday,March,Q1,0,,0,Spring,Clear,0,1140.14,103.37,Wholesale,Retail,7779.69
432,07-03-2025,P006,Running Shoes,Apparel,S04,Delhi,20,3572.24,5,67872.56,1,1,Friday,March,Q1,0,,0,Spring,Rainy,0,3607.94,102.57,Wholesale,Retail,5572.05
433,08-03-2025,P008,Coffee Maker,Appliances,S03,Mumbai,43,4531.93,10,175385.69,1,1,Saturday,March,Q1,0,,1,Spring,Cloudy,0,4771.38,101.46,Wholesale,Corporate,6279.93
434,09-03-2025,P004,Notebook Pack,Stationery,S04,Delhi,64,3875.4,15,210821.76,1,1,Sunday,March,Q1,0,,1,Spring,Cloudy,0,3834.71,100.96,Wholesale,Retail,9838.09
435,10-03-2025,P001,Wireless Mouse,Electronics,S02,Bengaluru,12,4968.38,0,59620.56,0,1,Monday,March,Q1,0,,0,Spring,Rainy,0,5321.85,95.33,Wholesale,Corporate,459.56
436,11-03-2025,P003,Office Chair,Furniture,S01,Chennai,47,381.13,0,17913.11,0,1,Tuesday,March,Q1,0,,0,Spring,Cloudy,0,410.83,98.75,In-Store,Corporate,45.95
437,12-03-2025,P007,Yoga Mat,Sports,S02,Bengaluru,63,3724.48,15,199445.9,1,1,Wednesday,March,Q1,0,,0,Spring,Stormy,0,3715.75,108.49,Wholesale,Wholesale,8285.4
438,13-03-2025,P002,Bluetooth Speaker,Electronics,S03,Mumbai,0,379.38,20,0,1,0,Thursday,March,Q1,0,,0,Spring,Stormy,0,400.63,108.83,In-Store,Corporate,8858.03
439,14-03-2025,P007,Yoga Mat,Sports,S04,Delhi,0,4665.18,0,0,0,0,Friday,March,Q1,0,,0,Spring,Sunny,0,4249.17,102.87,In-Store,Wholesale,282.46
440,15-03-2025,P006,Running Shoes,Apparel,S02,Bengaluru,100,935.35,15,79504.75,1,1,Saturday,March,Q1,0,,1,Spring,Stormy,1,949.43,96.35,In-Store,Corporate,7970.5
441,16-03-2025,P003,Office Chair,Furniture,S02,Bengaluru,3,1813.61,5,5168.79,1,0,Sunday,March,Q1,0,,1,Spring,Sunny,1,1777.04,96.28,Wholesale,Corporate,7851.34
442,17-03-2025,P003,Office Chair,Furniture,S02,Bengaluru,40,2508.43,0,100337.2,1,1,Monday,March,Q1,0,,0,Spring,Clear,0,2539.12,109.96,Wholesale,Retail,2801.99
443,18-03-2025,P005,LED Desk Lamp,Home,S04,Delhi,46,1752.38,10,72548.53,1,1,Tuesday,March,Q1,0,,0,Spring,Sunny,0,1725.58,100.22,In-Store,Corporate,6141.83
444,19-03-2025,P001,Wireless Mouse,Electronics,S03,Mumbai,0,1012.43,0,0,1,0,Wednesday,March,Q1,0,,0,Spring,Rainy,0,920.27,107.27,Online,Wholesale,4051.3
445,20-03-2025,P002,Bluetooth Speaker,Electronics,S01,Chennai,2,3749.99,0,7499.98,0,1,Thursday,March,Q1,0,,0,Spring,Sunny,0,3895.34,96.67,In-Store,Corporate,11.37
446,21-03-2025,P004,Notebook Pack,Stationery,S02,Bengaluru,74,1178.25,10,78471.45,1,1,Friday,March,Q1,0,,0,Spring,Clear,0,1207.24,109.88,Wholesale,Wholesale,6848.48
447,22-03-2025,P007,Yoga Mat,Sports,S01,Chennai,49,1426.19,0,69883.31,0,1,Saturday,March,Q1,0,,1,Spring,Clear,0,1298.71,104.82,Online,Retail,194.32
448,23-03-2025,P005,LED Desk Lamp,Home,S03,Mumbai,9,4348.55,0,39136.95,0,1,Sunday,March,Q1,0,,1,Spring,Rainy,0,4355.98,105.65,In-Store,Corporate,433.39
449,24-03-2025,P002,Bluetooth Speaker,Electronics,S02,Bengaluru,0,1154.6,5,0,1,0,Monday,March,Q1,0,,0,Spring,Sunny,0,1096.27,102.94,In-Store,Corporate,4237.3
450,25-03-2025,P003,Office Chair,Furniture,S01,Chennai,35,1864.54,0,65258.9,0,1,Tuesday,March,Q1,0,,0,Spring,Rainy,1,1780.96,95.93,In-Store,Corporate,445.2
451,26-03-2025,P001,Wireless Mouse,Electronics,S03,Mumbai,52,1282.8,0,66705.6,1,1,Wednesday,March,Q1,0,,0,Spring,Sunny,0,1288.12,105.17,Wholesale,Wholesale,2660.57
452,27-03-2025,P004,Notebook Pack,Stationery,S02,Bengaluru,35,2247.03,0,78646.05,0,1,Thursday,March,Q1,0,,0,Spring,Clear,0,2115.24,97.08,Wholesale,Wholesale,400.05
453,28-03-2025,P003,Office Chair,Furniture,S03,Mumbai,37,3504.95,10,116714.83,1,1,Friday,March,Q1,0,,0,Spring,Stormy,0,3614.47,103.47,Online,Corporate,1144.23
454,29-03-2025,P002,Bluetooth Speaker,Electronics,S02,Bengaluru,47,1724.47,0,81050.09,0,1,Saturday,March,Q1,0,,1,Spring,Stormy,0,1656.65,106.18,Wholesale,Wholesale,136.9
455,30-03-2025,P004,Notebook Pack,Stationery,S01,Chennai,0,831.42,0,0,0,0,Sunday,March,Q1,0,,1,Spring,Clear,1,786.67,98.48,Wholesale,Retail,179.63
456,31-03-2025,P008,Coffee Maker,Appliances,S02,Bengaluru,48,2611.16,10,112802.11,1,1,Monday,March,Q1,0,,0,Spring,Cloudy,0,2795.05,102.37,Online,Retail,2335.97
457,01-04-2025,P001,Wireless Mouse,Electronics,S04,Delhi,10,3869.79,0,38697.9,0,1,Tuesday,April,Q2,0,,0,Spring,Rainy,0,4069.3,95.99,In-Store,Wholesale,244.97
458,02-04-2025,P006,Running Shoes,Apparel,S04,Delhi,32,4460.42,5,135596.77,1,1,Wednesday,April,Q2,0,,0,Spring,Sunny,1,4670.36,100.71,In-Store,Corporate,6309.3
459,03-04-2025,P001,Wireless Mouse,Electronics,S01,Chennai,79,2367.73,20,149640.54,1,1,Thursday,April,Q2,0,,0,Spring,Rainy,1,2385.66,109.76,Online,Wholesale,4180.28
460,04-04-2025,P001,Wireless Mouse,Electronics,S02,Bengaluru,47,1597.66,5,71335.52,1,1,Friday,April,Q2,0,,0,Spring,Cloudy,0,1491.09,99.42,Online,Wholesale,5411.21
461,05-04-2025,P003,Office Chair,Furniture,S04,Delhi,56,4183.49,5,222561.67,1,1,Saturday,April,Q2,0,,1,Spring,Clear,0,3915.56,103.78,Wholesale,Wholesale,1785.41
462,06-04-2025,P007,Yoga Mat,Sports,S03,Mumbai,0,2364.25,0,0,1,0,Sunday,April,Q2,0,,1,Spring,Rainy,0,2170.47,99.86,Wholesale,Wholesale,8066.62
463,07-04-2025,P002,Bluetooth Speaker,Electronics,S01,Chennai,71,747.99,5,50451.93,1,1,Monday,April,Q2,0,,0,Spring,Sunny,1,779,105.9,Wholesale,Wholesale,9522.66
464,08-04-2025,P007,Yoga Mat,Sports,S04,Delhi,2,410.75,0,821.5,0,0,Tuesday,April,Q2,0,,0,Spring,Rainy,0,441.05,97.68,Wholesale,Retail,209.79
465,09-04-2025,P005,LED Desk Lamp,Home,S04,Delhi,33,1586.15,0,52342.95,0,1,Wednesday,April,Q2,0,,0,Spring,Rainy,0,1625.03,98.8,In-Store,Corporate,427.71
466,10-04-2025,P001,Wireless Mouse,Electronics,S04,Delhi,65,1341.82,10,78496.47,1,1,Thursday,April,Q2,0,,0,Spring,Stormy,0,1326.22,104.02,Online,Retail,8880.59
467,11-04-2025,P005,LED Desk Lamp,Home,S02,Bengaluru,51,434.81,0,22175.31,0,1,Friday,April,Q2,0,,0,Spring,Sunny,0,465.58,105,Wholesale,Corporate,165.56
468,12-04-2025,P002,Bluetooth Speaker,Electronics,S01,Chennai,71,722.66,0,51308.86,0,1,Saturday,April,Q2,0,,1,Spring,Clear,1,733.11,103.43,In-Store,Wholesale,289.48
469,13-04-2025,P001,Wireless Mouse,Electronics,S01,Chennai,17,3888.86,0,66110.62,0,1,Sunday,April,Q2,0,,1,Spring,Sunny,0,4155.88,95.97,In-Store,Retail,61.01
470,14-04-2025,P005,LED Desk Lamp,Home,S03,Mumbai,60,2729.85,10,147411.9,1,1,Monday,April,Q2,0,,0,Spring,Rainy,1,2488.63,103.57,Wholesale,Wholesale,9878.3
471,15-04-2025,P008,Coffee Maker,Appliances,S03,Mumbai,82,2249.86,20,147590.82,1,1,Tuesday,April,Q2,0,,0,Spring,Cloudy,1,2283.67,104.35,Online,Wholesale,5845.03
472,16-04-2025,P008,Coffee Maker,Appliances,S04,Delhi,21,4078.31,10,77080.06,1,1,Wednesday,April,Q2,0,,0,Spring,Cloudy,0,3671.77,95.36,Wholesale,Retail,7505.95
473,17-04-2025,P004,Notebook Pack,Stationery,S04,Delhi,0,2187.4,0,0,0,0,Thursday,April,Q2,0,,0,Spring,Rainy,0,2248.92,105.35,In-Store,Retail,153.89
474,18-04-2025,P006,Running Shoes,Apparel,S01,Chennai,65,746.42,0,48517.3,0,1,Friday,April,Q2,0,,0,Spring,Clear,1,815.11,107.48,Online,Corporate,416.91
475,19-04-2025,P008,Coffee Maker,Appliances,S04,Delhi,70,4026.82,15,239595.79,1,1,Saturday,April,Q2,0,,1,Spring,Stormy,0,4129.26,108.38,Wholesale,Corporate,4893.47
476,20-04-2025,P007,Yoga Mat,Sports,S01,Chennai,0,4208.51,0,0,0,0,Sunday,April,Q2,0,,1,Spring,Clear,0,3962.95,105.28,In-Store,Retail,484.81
477,21-04-2025,P005,LED Desk Lamp,Home,S01,Chennai,5,1827.93,5,8682.67,1,0,Monday,April,Q2,0,,0,Spring,Rainy,1,1866.57,97.81,Online,Corporate,7200.03
478,22-04-2025,P006,Running Shoes,Apparel,S01,Chennai,52,1503.19,0,78165.88,1,1,Tuesday,April,Q2,0,,0,Spring,Cloudy,0,1602.24,99.54,Wholesale,Corporate,2162.62
479,23-04-2025,P006,Running Shoes,Apparel,S01,Chennai,25,3933.39,0,98334.75,1,0,Wednesday,April,Q2,0,,0,Spring,Sunny,0,4251.96,97.31,In-Store,Corporate,7458.19
480,24-04-2025,P005,LED Desk Lamp,Home,S03,Mumbai,95,887.82,20,67474.32,1,1,Thursday,April,Q2,0,,0,Spring,Clear,0,835.47,95.55,In-Store,Wholesale,8715.7
481,25-04-2025,P002,Bluetooth Speaker,Electronics,S01,Chennai,32,1692.71,0,54166.72,0,1,Friday,April,Q2,0,,0,Spring,Stormy,0,1558.34,106.49,Wholesale,Corporate,11.24
482,26-04-2025,P005,LED Desk Lamp,Home,S02,Bengaluru,35,1740.23,0,60908.05,0,1,Saturday,April,Q2,0,,1,Spring,Clear,0,1835.17,105.07,In-Store,Retail,78.75
483,27-04-2025,P002,Bluetooth Speaker,Electronics,S01,Chennai,0,4799.83,10,0,1,0,Sunday,April,Q2,0,,1,Spring,Sunny,0,4840.66,103.24,In-Store,Retail,9461.14
484,28-04-2025,P005,LED Desk Lamp,Home,S02,Bengaluru,2,1022.12,0,2044.24,0,0,Monday,April,Q2,0,,0,Spring,Stormy,0,946.5,102.06,Wholesale,Retail,52.96
485,29-04-2025,P001,Wireless Mouse,Electronics,S01,Chennai,0,2247.04,0,0,1,0,Tuesday,April,Q2,0,,0,Spring,Cloudy,0,2171.69,97.97,Wholesale,Wholesale,1246.18
486,30-04-2025,P008,Coffee Maker,Appliances,S02,Bengaluru,77,646,20,39793.6,1,1,Wednesday,April,Q2,0,,0,Spring,Sunny,0,621.5,104.67,In-Store,Corporate,2701.1
487,01-05-2025,P004,Notebook Pack,Stationery,S02,Bengaluru,31,4333.26,10,120897.95,1,1,Thursday,May,Q2,0,,0,Spring,Cloudy,0,4058.84,108.76,In-Store,Corporate,4806.19
488,02-05-2025,P001,Wireless Mouse,Electronics,S01,Chennai,32,2481.6,0,79411.2,1,1,Friday,May,Q2,0,,0,Spring,Rainy,0,2614.58,104.07,Online,Wholesale,1477.86
489,03-05-2025,P002,Bluetooth Speaker,Electronics,S03,Mumbai,13,2869.52,0,37303.76,0,0,Saturday,May,Q2,0,,1,Spring,Stormy,0,2921.48,98.58,Online,Wholesale,79.51
490,04-05-2025,P008,Coffee Maker,Appliances,S04,Delhi,77,517.09,0,39815.93,1,1,Sunday,May,Q2,0,,1,Spring,Clear,0,521.69,98.54,Wholesale,Wholesale,1240
491,05-05-2025,P008,Coffee Maker,Appliances,S01,Chennai,42,3042.38,5,121390.96,1,1,Monday,May,Q2,0,,0,Spring,Clear,0,3238.32,97.64,In-Store,Retail,6183.46
492,06-05-2025,P007,Yoga Mat,Sports,S03,Mumbai,74,2572.62,15,161817.8,1,1,Tuesday,May,Q2,0,,0,Spring,Sunny,0,2735.74,108.31,Wholesale,Retail,7692.24
493,07-05-2025,P003,Office Chair,Furniture,S04,Delhi,1,2750.03,5,2612.53,1,0,Wednesday,May,Q2,0,,0,Spring,Clear,0,2582.64,105.22,In-Store,Corporate,5917.63
494,08-05-2025,P005,LED Desk Lamp,Home,S04,Delhi,0,3645.4,0,0,0,0,Thursday,May,Q2,0,,0,Spring,Sunny,1,4000.04,101.06,Online,Corporate,31.21
495,09-05-2025,P001,Wireless Mouse,Electronics,S01,Chennai,71,3576.1,20,203122.48,1,1,Friday,May,Q2,0,,0,Spring,Sunny,0,3837.64,98.53,Wholesale,Wholesale,4245.55
496,10-05-2025,P006,Running Shoes,Apparel,S04,Delhi,4,2148.96,5,8166.05,1,0,Saturday,May,Q2,0,,1,Spring,Rainy,0,2138.16,97.82,In-Store,Corporate,8479.65
497,11-05-2025,P003,Office Chair,Furniture,S03,Mumbai,39,4987.79,15,165345.24,1,1,Sunday,May,Q2,0,,1,Spring,Rainy,0,4560.58,95.24,Wholesale,Corporate,6750.3
498,12-05-2025,P003,Office Chair,Furniture,S01,Chennai,97,858.66,20,66632.02,1,1,Monday,May,Q2,0,,0,Spring,Stormy,1,932.56,104.35,In-Store,Wholesale,4529.18
499,13-05-2025,P008,Coffee Maker,Appliances,S04,Delhi,0,1905.47,0,0,1,0,Tuesday,May,Q2,0,,0,Spring,Sunny,1,1904.77,105.96,Wholesale,Wholesale,3057.88
500,14-05-2025,P006,Running Shoes,Apparel,S01,Chennai,20,4895.52,10,88119.36,1,1,Wednesday,May,Q2,0,,0,Spring,Cloudy,0,4974.11,109.43,Online,Retail,7436.76
501,15-05-2025,P005,LED Desk Lamp,Home,S04,Delhi,7,2681.36,10,16892.57,1,0,Thursday,May,Q2,0,,0,Spring,Sunny,0,2666.59,106.13,Wholesale,Retail,6998.7
502,16-05-2025,P005,LED Desk Lamp,Home,S01,Chennai,50,4537.21,10,204174.45,1,1,Friday,May,Q2,0,,0,Spring,Stormy,0,4548.7,102.04,Wholesale,Corporate,4499.65
503,17-05-2025,P005,LED Desk Lamp,Home,S03,Mumbai,0,1004.04,15,0,1,0,Saturday,May,Q2,0,,1,Spring,Cloudy,1,955.94,104.44,Wholesale,Retail,5942.17
504,18-05-2025,P005,LED Desk Lamp,Home,S01,Chennai,5,1576.72,0,7883.6,0,0,Sunday,May,Q2,0,,1,Spring,Sunny,0,1498.53,104.24,In-Store,Corporate,7.1
505,19-05-2025,P002,Bluetooth Speaker,Electronics,S02,Bengaluru,37,4568.63,15,143683.41,1,1,Monday,May,Q2,0,,0,Spring,Stormy,0,4849.91,98.92,Wholesale,Retail,5106.73
506,20-05-2025,P001,Wireless Mouse,Electronics,S03,Mumbai,0,4923.54,0,0,0,1,Tuesday,May,Q2,0,,0,Spring,Stormy,0,4665.49,101.6,Wholesale,Retail,105.43
507,21-05-2025,P006,Running Shoes,Apparel,S01,Chennai,57,3282.85,20,149697.96,1,1,Wednesday,May,Q2,0,,0,Spring,Sunny,0,3259.22,102.14,In-Store,Wholesale,9508.39
508,22-05-2025,P004,Notebook Pack,Stationery,S04,Delhi,31,3480.85,5,102511.03,1,1,Thursday,May,Q2,0,,0,Spring,Cloudy,0,3502.04,101.52,In-Store,Corporate,4129.04
509,23-05-2025,P006,Running Shoes,Apparel,S01,Chennai,86,667.35,10,51652.89,1,1,Friday,May,Q2,0,,0,Spring,Stormy,1,723.15,107.88,In-Store,Corporate,3037.33
510,24-05-2025,P002,Bluetooth Speaker,Electronics,S03,Mumbai,54,3340.85,5,171385.6,1,1,Saturday,May,Q2,0,,1,Spring,Rainy,1,3521.59,102.8,Wholesale,Wholesale,9935.54
511,25-05-2025,P006,Running Shoes,Apparel,S01,Chennai,73,3429.45,20,200279.88,1,1,Sunday,May,Q2,0,,1,Spring,Sunny,0,3153.52,96.56,In-Store,Corporate,2584.46
512,26-05-2025,P005,LED Desk Lamp,Home,S03,Mumbai,38,1126.78,0,42817.64,0,1,Monday,May,Q2,0,,0,Spring,Clear,0,1228.3,104.57,Wholesale,Retail,43.19
513,27-05-2025,P003,Office Chair,Furniture,S04,Delhi,0,3350.69,15,0,1,0,Tuesday,May,Q2,0,,0,Spring,Rainy,0,3481.8,98.8,In-Store,Wholesale,9393.73
514,28-05-2025,P008,Coffee Maker,Appliances,S03,Mumbai,41,3892.92,15,135668.26,1,1,Wednesday,May,Q2,0,,0,Spring,Cloudy,0,4111.49,99.16,Online,Corporate,4191.61
515,29-05-2025,P001,Wireless Mouse,Electronics,S03,Mumbai,0,4786.91,0,0,0,1,Thursday,May,Q2,0,,0,Spring,Sunny,0,5245.9,98.01,In-Store,Retail,322.74
516,30-05-2025,P002,Bluetooth Speaker,Electronics,S02,Bengaluru,51,2795.03,5,135419.2,1,1,Friday,May,Q2,0,,0,Spring,Clear,0,3025.68,105.73,Online,Retail,1192.74
517,31-05-2025,P005,LED Desk Lamp,Home,S04,Delhi,84,290.07,5,23147.59,1,1,Saturday,May,Q2,0,,1,Spring,Sunny,0,299.62,99,Wholesale,Corporate,9093.87
518,01-06-2025,P001,Wireless Mouse,Electronics,S04,Delhi,50,2495.07,5,118515.83,1,1,Sunday,June,Q2,0,,1,Summer,Clear,0,2247.21,109.31,In-Store,Retail,5888.82
519,02-06-2025,P006,Running Shoes,Apparel,S03,Mumbai,39,3472.81,5,128667.61,1,1,Monday,June,Q2,0,,0,Summer,Sunny,0,3496.86,109.41,Online,Corporate,7724.3
520,03-06-2025,P005,LED Desk Lamp,Home,S02,Bengaluru,61,1047.77,0,63913.97,1,1,Tuesday,June,Q2,0,,0,Summer,Cloudy,0,1130.85,104.46,In-Store,Corporate,1306.19
521,04-06-2025,P008,Coffee Maker,Appliances,S02,Bengaluru,0,871.73,0,0,0,0,Wednesday,June,Q2,0,,0,Summer,Rainy,0,852.34,106.89,Wholesale,Corporate,249.84
522,05-06-2025,P008,Coffee Maker,Appliances,S01,Chennai,51,377.8,0,19267.8,0,1,Thursday,June,Q2,0,,0,Summer,Stormy,0,356.01,104.81,Wholesale,Corporate,470.04
523,06-06-2025,P003,Office Chair,Furniture,S02,Bengaluru,0,4639.12,0,0,0,1,Friday,June,Q2,0,,0,Summer,Sunny,0,5016.91,104.28,Online,Wholesale,324.39
524,07-06-2025,P001,Wireless Mouse,Electronics,S02,Bengaluru,32,3236.77,0,103576.64,0,1,Saturday,June,Q2,0,,1,Summer,Clear,0,3453.86,95.96,Online,Retail,248.57
525,08-06-2025,P004,Notebook Pack,Stationery,S01,Chennai,36,4061.38,5,138899.2,1,1,Sunday,June,Q2,0,,1,Summer,Stormy,0,3753.37,105.26,Wholesale,Retail,3555.1
526,09-06-2025,P004,Notebook Pack,Stationery,S01,Chennai,5,3046.81,0,15234.05,0,1,Monday,June,Q2,0,,0,Summer,Cloudy,0,3203.75,97.52,In-Store,Wholesale,82.5
527,10-06-2025,P004,Notebook Pack,Stationery,S01,Chennai,0,840.18,20,0,1,0,Tuesday,June,Q2,0,,0,Summer,Stormy,0,758.79,102.3,Online,Retail,2204.42
528,11-06-2025,P002,Bluetooth Speaker,Electronics,S03,Mumbai,73,2197.87,20,128355.61,1,1,Wednesday,June,Q2,0,,0,Summer,Rainy,0,2040.98,99.06,In-Store,Corporate,2772.91
529,12-06-2025,P003,Office Chair,Furniture,S01,Chennai,59,3062.11,15,153564.82,1,1,Thursday,June,Q2,0,,0,Summer,Clear,0,3140,106.74,In-Store,Corporate,543.42
530,13-06-2025,P004,Notebook Pack,Stationery,S02,Bengaluru,65,764.04,10,44696.34,1,1,Friday,June,Q2,0,,0,Summer,Clear,0,819.47,109.8,Wholesale,Retail,4910.05
531,14-06-2025,P004,Notebook Pack,Stationery,S03,Mumbai,61,454.73,0,27738.53,0,1,Saturday,June,Q2,0,,1,Summer,Stormy,0,423.79,108.84,Online,Wholesale,182.1
532,15-06-2025,P004,Notebook Pack,Stationery,S04,Delhi,63,1406.63,10,79755.92,1,1,Sunday,June,Q2,0,,1,Summer,Sunny,0,1474.27,108.87,Online,Retail,7962.17
533,16-06-2025,P008,Coffee Maker,Appliances,S01,Chennai,0,540.13,0,0,1,0,Monday,June,Q2,0,,0,Summer,Clear,0,531.39,106.21,In-Store,Retail,7900.27
534,17-06-2025,P006,Running Shoes,Apparel,S02,Bengaluru,71,670.71,15,40477.35,1,1,Tuesday,June,Q2,0,,0,Summer,Rainy,0,723.21,96.1,Wholesale,Corporate,1016.22
535,18-06-2025,P007,Yoga Mat,Sports,S02,Bengaluru,62,1237.59,10,69057.52,1,1,Wednesday,June,Q2,0,,0,Summer,Rainy,0,1206.28,101.87,Online,Wholesale,3906.61
536,19-06-2025,P005,LED Desk Lamp,Home,S02,Bengaluru,32,1812.28,0,57992.96,0,1,Thursday,June,Q2,0,,0,Summer,Rainy,0,1939.74,101.88,Online,Corporate,109.93
537,20-06-2025,P005,LED Desk Lamp,Home,S02,Bengaluru,0,3989.83,15,0,1,0,Friday,June,Q2,0,,0,Summer,Rainy,1,4364.98,107.83,Online,Corporate,8641.25
538,21-06-2025,P008,Coffee Maker,Appliances,S02,Bengaluru,72,3039.59,20,175080.38,1,1,Saturday,June,Q2,0,,1,Summer,Cloudy,0,3179.42,106.04,Online,Retail,3609.31
539,22-06-2025,P004,Notebook Pack,Stationery,S02,Bengaluru,37,4586.02,0,169682.74,1,1,Sunday,June,Q2,0,,1,Summer,Sunny,0,4800.17,102.56,In-Store,Wholesale,4246.04
540,23-06-2025,P002,Bluetooth Speaker,Electronics,S04,Delhi,20,2577.37,0,51547.4,0,1,Monday,June,Q2,0,,0,Summer,Rainy,0,2504.38,98.59,Online,Retail,239.89
541,24-06-2025,P005,LED Desk Lamp,Home,S02,Bengaluru,7,3575.86,20,20024.82,1,0,Tuesday,June,Q2,0,,0,Summer,Clear,0,3916.58,101.96,Online,Wholesale,4350.92
542,25-06-2025,P006,Running Shoes,Apparel,S04,Delhi,17,3578.73,0,60838.41,0,1,Wednesday,June,Q2,0,,0,Summer,Cloudy,1,3244.27,101.39,In-Store,Wholesale,473.05
